Source IP,Destination IP,Source Port,Destination Port,Protocol,Packet Size (Bytes),datetime,date,hour
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:40:36.853533983,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:50:12.076241970,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:49:41.316931009,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:49:20.118669987,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:48:46.280607939,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:51:47.383342028,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:49:39.531795025,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:53:21.721946001,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:52:53.618823051,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:50:13.463669062,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:44:30.013997078,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:45:58.588538885,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:50:30.256277084,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:46.736644983,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:21.804299116,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:49:06.861783028,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:51:28.050168991,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:47:20.412926912,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:03.696244955,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:52:34.936760902,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:41:48.909447908,2011-08-18,13
96.63.245.54,147.32.84.59,-29866,19181,UDP,42,2011-08-18 13:52:15.717397928,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:48:51.252327919,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:40:34.868680000,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:43:20.753878117,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:44:33.586569071,2011-08-18,13
24.70.55.162,147.32.84.59,-27789,-22449,UDP,42,2011-08-18 13:43:11.360038042,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:44:33.790239096,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:49:54.194549084,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:50:28.812411070,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:40:19.248755932,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:51:22.780932903,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:51:56.416886091,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:13.090536118,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:50:19.504848003,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:52:43.450849056,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:52:40.167212963,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:47:31.687870026,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:49:58.417859077,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:47:18.768961906,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:50:42.231281996,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:47:34.907655954,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:42:08.314451933,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:07.472357988,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:49.411571980,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:20.337006092,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:36.898998022,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:09.178560019,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:50:12.663115978,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:50:01.636157990,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:45:30.841905117,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:53:12.549076080,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:03.178843975,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:50:57.377990007,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:49:30.592366934,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:53.502835035,2011-08-18,13
96.63.245.54,147.32.84.59,-29866,19181,UDP,42,2011-08-18 13:50:16.656107903,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:47:00.521605015,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:48:50.906327009,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:52:18.326566935,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:40:50.588649988,2011-08-18,13
96.63.245.54,147.32.84.59,-29866,19181,UDP,42,2011-08-18 13:50:21.767878056,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:47:21.958338976,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:05.203054905,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:48:20.242448092,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:52:18.532185078,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:52:51.934196949,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:43:12.553580999,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:44:53.363734007,2011-08-18,13
24.70.55.162,147.32.84.59,-27789,-22449,UDP,42,2011-08-18 13:49:18.725857019,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:41.452311039,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:56.318347931,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:50:03.173197985,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:47:41.517821074,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:50:34.840245962,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:50:10.657061100,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:49:39.838798046,2011-08-18,13
74.63.47.82,147.32.84.59,80,-15486,TCP,54,2011-08-18 13:49:32.472666979,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:13.564337969,2011-08-18,13
24.70.55.162,147.32.84.59,-27789,-22449,UDP,42,2011-08-18 13:49:15.092602968,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:09.694782972,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:50:38.540452957,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:14.035201073,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:05.963015079,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:46:06.194865942,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:44:27.795542002,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:50:30.546329975,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:43:32.405534983,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:20.968976021,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:52:51.558120966,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:26.299583912,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:49:52.119425058,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:45:41.424874067,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:49:54.887088060,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:44:52.229511976,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:49:15.802403927,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:13.299292088,2011-08-18,13
24.70.55.162,147.32.84.59,-27789,-22449,UDP,42,2011-08-18 13:42:28.567081928,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:49:44.172269106,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:49:44.027520895,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:49:18.513736010,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:42:55.902945042,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:46:38.786988974,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:49:15.951447964,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:01.930973053,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:44:55.645536900,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:41:44.841839075,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:03.776812077,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:44:06.152390957,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:12.503993033,2011-08-18,13
74.63.47.82,147.32.84.59,80,-15486,TCP,54,2011-08-18 13:50:39.303380966,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:39.409188032,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:47:28.650418043,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:49:31.798356056,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:50:21.550611019,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:46:40.675803900,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:51.435575008,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:41:49.168874979,2011-08-18,13
24.70.55.162,147.32.84.59,-27789,-22449,UDP,42,2011-08-18 13:44:23.638341904,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:48:40.654289961,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:45:23.587599039,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:52:56.316822052,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:49:22.948594093,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:49:31.158500910,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:51:31.742820024,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:47:42.700695038,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:12.807341099,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:49:10.486630917,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:45:16.620362043,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:47:30.758460045,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:52:47.927109957,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:52:23.288821936,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:09.706717014,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:44:24.635566950,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:50:27.003570080,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:40:20.503973961,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:45:22.565527916,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:49:35.612358093,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:51:22.120417118,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:40:55.512809038,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:40:42.064829110,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:45:16.099246979,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:43:54.141724110,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:52:01.468312025,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:43:57.694499969,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:50:25.016832113,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:50:39.389734030,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:46:11.273101091,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:44:22.827495098,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:45:03.989496946,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:49:31.392281055,2011-08-18,13
24.70.55.162,147.32.84.59,-27789,-22449,UDP,42,2011-08-18 13:52:37.231978893,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:53:16.783452988,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:46:09.203885078,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:19.630623102,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:47:26.219180107,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:43:32.059649944,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:16.619488955,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:40:59.678479910,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:39.659702063,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:51:49.314160109,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:04.157366991,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:50:39.299840927,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:47:00.942572117,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:48:59.221879959,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:29.586992025,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:51:57.856736898,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:48:38.112401962,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:46:51.926433086,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:06.692317963,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:39:39.897972107,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:47:16.685003042,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:49:54.499876976,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:43:15.281580925,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:15.016185044,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:32.306725025,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:51:23.339332104,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:46:52.603398085,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:46:09.962913990,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:41:35.573690891,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:44.098988056,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:52:59.988234997,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:47:19.438415051,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:42:26.214226961,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:51:44.987970114,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:52.514955044,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:49:18.432038069,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:44:17.907567024,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:50.704531908,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:52:00.805951118,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:08.542274952,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:51:51.630367994,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:44:41.649719000,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:49:20.455651045,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:43:32.171406984,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:52:38.182096004,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:42:49.176702976,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:49:54.263657093,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:45:46.341944933,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:43:55.849704981,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:40:37.037978888,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:49:34.143646955,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:53:13.009963036,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:41:08.168564081,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:51:07.197835922,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:53:07.376249075,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:51:07.136126041,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:47:21.207186937,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:40:57.878711939,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:58.903979063,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:49:09.746305943,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:43:40.061870098,2011-08-18,13
82.12.141.57,147.32.84.59,-32348,-22449,UDP,42,2011-08-18 13:49:14.562305927,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:39:48.849466085,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:49:55.024832964,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:42:50.622160912,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:42:26.091316938,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:36.076167107,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:44:33.927642107,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:51:53.627352953,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:45:28.479512930,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:50:56.120500088,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:48:27.715255976,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:50:42.206932068,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:54.798527956,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:51:15.718355894,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:47:38.051285982,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:27.586461067,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:46:33.778405905,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:53:15.854551077,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:43:48.031610012,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:50:20.805418968,2011-08-18,13
96.63.245.54,147.32.84.59,-29866,19181,UDP,42,2011-08-18 13:52:38.835467100,2011-08-18,13
213.89.44.168,147.32.84.59,12649,-22449,UDP,42,2011-08-18 13:52:39.440836906,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:53:19.574214935,2011-08-18,13
128.178.78.132,147.32.84.59,-14356,19146,UDP,42,2011-08-18 13:42:24.906923056,2011-08-18,13
24.70.55.162,147.32.84.59,-27789,-22449,UDP,42,2011-08-18 13:48:20.229491949,2011-08-18,13
83.253.212.223,147.32.84.59,10662,-22449,UDP,42,2011-08-18 13:49:41.013590097,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:48:40.138355970,2011-08-18,13
84.202.57.30,147.32.84.59,-5390,-22449,UDP,42,2011-08-18 13:51:19.355554104,2011-08-18,13
